"Collection_number","CBG_ACC_BOOL","Scientific_name","Binomial","Binomial_authority_issues","Infra_auth_issues","Project_name","Site_name","latitude_dd","longitude_dd","Datum","Primary_Collector","Associated_Collectors","Habitat","Fide","Determined_by","Aspect","Slope","Notes","latitude_dms","longitude_dms","Long_AutoFill_Flag","Lat_AutoFill_Flag","datum","Country","State","County","Feature","Mang_Name","Unit_Nm","trs","Gen","elevation_m","elevation_ft","aspect","slope","geomorphon","geology","physical_environ","Site","Allotment","Full_name","Name_authority","Genus","Epithet","Infrarank","Infraspecies","Associates","Vegetation","Date_digital","Date_digital_ymd","Date_digital_day","Date_digital_mo","Date_digital_yr","Date_digital_text","Determined_date","Determined_date_ymd","Determined_date_day","Determined_date_mo","Determined_date_yr","Determined_date_text","POW_Query","Family","POW_Name_authority","POW_Full_name","Binomial_authority","POW_Genus","POW_Epithet","POW_Infrarank","POW_Infraspecies","Infraspecific_authority","Directions_BL"
2121,NA,"Thalictrum sparsiflorum","Thalictrum sparsiflorum","Turcz. Ex. Fisch. -? C.A. Mey -? ",NA,"MTNHP Aquatic AIM","East Fork Salmon River (Sheep Creek vic.)",44.07726,-114.45653,"NAD83","Reed Clark Benkendorf","H. Szczygiel, C. Miller","Riparian forests on thin soils","Flora of the PNW 2nd","R.C. Benkendorf",293,5,NA,"N 44°4'38","W 114°27'23",NA,NA,"WGS84","U.S.A.","Idaho","Custer","White Cloud Mountains","BLM","Challis FO","9N 17E 28","U.S.A., Idaho, Custer Co., White Cloud Mountains, BLM Challis FO 9N 17E 28","1,897","6,220",293,5,"valley","Igneous, volcanic","At 6,220 ft (1,897 m), in a valley, 5° slo. 293° asp.; geology: Igneous, volcanic.","Sheep crk.","East Fork","Thalictrum sparsiflorum","Thalictrum sparsiflorum Turcz. ex Fisch. & C.A.Mey.","Thalictrum","sparsiflorum",NA,NA,"Symphyotrichum subspicatum, Angelica capitellata, Solidago lepida, Cerastium fontanum, Astragalus robbinsii","Picea engelmannii, Salix spp., Carex pellita","07.29.2019",2019-07-29,29,7,2019,"29 Jul, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Thalictrum sparsiflorum","Ranunculaceae","Thalictrum sparsiflorum Turcz. ex Fisch. & C.A.Mey.","Thalictrum sparsiflorum","Turcz. ex Fisch. & C.A.Mey.","Thalictrum","sparsiflorum",NA,NA,NA,"1 hr from Clayton ID via E Fork Rd. Head east on ID-75 N toward Ford St 4.3 mi. Turn R on E Fork Rd 20.7 mi. Head to Sheep crk."
2122,NA,"Solidago lepida","Solidago lepida",NA,NA,"MTNHP Aquatic AIM","East Fork Salmon River (Sheep Creek vic.)",44.07726,-114.45653,"NAD83","Reed Clark Benkendorf","H. Szczygiel, C. Miller","Sandy-cobble bars, terraces, and channels in floodplain","Flora of the PNW 2nd","R.C. Benkendorf",293,5,NA,"N 44°4'38","W 114°27'23",NA,NA,"WGS84","U.S.A.","Idaho","Custer","White Cloud Mountains","BLM","Challis FO","9N 17E 28","U.S.A., Idaho, Custer Co., White Cloud Mountains, BLM Challis FO 9N 17E 28","1,897","6,220",293,5,"valley","Igneous, volcanic","At 6,220 ft (1,897 m), in a valley, 5° slo. 293° asp.; geology: Igneous, volcanic.","Sheep crk.","East Fork","Solidago lepida","Solidago lepida DC.","Solidago","lepida",NA,NA,"Symphyotrichum subspicatum, Angelica capitellata, Cerastium fontanum, Astragalus robbinsii","Picea engelmannii, Salix spp., Carex pellita","07.29.2019",2019-07-29,29,7,2019,"29 Jul, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Solidago lepida","Asteraceae","Solidago lepida DC.","Solidago lepida","DC.","Solidago","lepida",NA,NA,NA,"1 hr from Clayton ID via E Fork Rd. Head east on ID-75 N toward Ford St 4.3 mi. Turn R on E Fork Rd 20.7 mi. Head to Sheep crk."
2123,NA,"Senecio hydrophilus","Senecio hydrophilus",NA,NA,"MTNHP Aquatic AIM","East Fork Salmon River (Sheep Creek vic.)",44.07726,-114.45653,"NAD83","Reed Clark Benkendorf","H. Szczygiel, C. Miller","Sandy-cobble bars, terraces, and channels in floodplain","Flora of the PNW 2nd","R.C. Benkendorf",293,5,NA,"N 44°4'38","W 114°27'23",NA,NA,"WGS84","U.S.A.","Idaho","Custer","White Cloud Mountains","BLM","Challis FO","9N 17E 28","U.S.A., Idaho, Custer Co., White Cloud Mountains, BLM Challis FO 9N 17E 28","1,897","6,220",293,5,"valley","Igneous, volcanic","At 6,220 ft (1,897 m), in a valley, 5° slo. 293° asp.; geology: Igneous, volcanic.","Sheep crk.","East Fork","Senecio hydrophilus","Senecio hydrophilus Nutt.","Senecio","hydrophilus",NA,NA,"Symphyotrichum subspicatum, Angelica capitellata, Solidago lepida, Cerastium fontanum, Astragalus robbinsii","Picea engelmannii, Salix spp., Carex pellita","07.29.2019",2019-07-29,29,7,2019,"29 Jul, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Senecio hydrophilus","Asteraceae","Senecio hydrophilus Nutt.","Senecio hydrophilus","Nutt.","Senecio","hydrophilus",NA,NA,NA,"1 hr from Clayton ID via E Fork Rd. Head east on ID-75 N toward Ford St 4.3 mi. Turn R on E Fork Rd 20.7 mi. Head to Sheep crk."
2124,NA,"Silene menziesii","Silene menziesii",NA,NA,"MTNHP Aquatic AIM","East Fork Salmon River (Sheep Creek vic.)",44.07726,-114.45653,"NAD83","Reed Clark Benkendorf","H. Szczygiel, C. Miller","Sandy-cobble bars, terraces, and channels in floodplain","Flora of the PNW 2nd","R.C. Benkendorf",293,5,NA,"N 44°4'38","W 114°27'23",NA,NA,"WGS84","U.S.A.","Idaho","Custer","White Cloud Mountains","BLM","Challis FO","9N 17E 28","U.S.A., Idaho, Custer Co., White Cloud Mountains, BLM Challis FO 9N 17E 28","1,897","6,220",293,5,"valley","Igneous, volcanic","At 6,220 ft (1,897 m), in a valley, 5° slo. 293° asp.; geology: Igneous, volcanic.","Sheep crk.","East Fork","Silene menziesii","Silene menziesii Hook.","Silene","menziesii",NA,NA,"Symphyotrichum subspicatum, Angelica capitellata, Solidago lepida, Cerastium fontanum, Astragalus robbinsii","Picea engelmannii, Salix spp., Carex pellita","07.29.2019",2019-07-29,29,7,2019,"29 Jul, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Silene menziesii","Caryophyllaceae","Silene menziesii Hook.","Silene menziesii","Hook.","Silene","menziesii",NA,NA,NA,"1 hr from Clayton ID via E Fork Rd. Head east on ID-75 N toward Ford St 4.3 mi. Turn R on E Fork Rd 20.7 mi. Head to Sheep crk."
2125,NA,"Stellaria longipes","Stellaria longipes",NA,NA,"MTNHP Aquatic AIM","East Fork Salmon River (Sheep Creek vic.)",44.07726,-114.45653,"NAD83","Reed Clark Benkendorf","H. Szczygiel, C. Miller","Sandy-cobble bars, terraces, and channels in floodplain","Flora of the PNW 2nd","R.C. Benkendorf",293,5,NA,"N 44°4'38","W 114°27'23",NA,NA,"WGS84","U.S.A.","Idaho","Custer","White Cloud Mountains","BLM","Challis FO","9N 17E 28","U.S.A., Idaho, Custer Co., White Cloud Mountains, BLM Challis FO 9N 17E 28","1,897","6,220",293,5,"valley","Igneous, volcanic","At 6,220 ft (1,897 m), in a valley, 5° slo. 293° asp.; geology: Igneous, volcanic.","Sheep crk.","East Fork","Stellaria longipes","Stellaria longipes Goldie","Stellaria","longipes",NA,NA,"Symphyotrichum subspicatum, Angelica capitellata, Solidago lepida, Cerastium fontanum, Astragalus robbinsii","Picea engelmannii, Salix spp., Carex pellita","07.29.2019",2019-07-29,29,7,2019,"29 Jul, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Stellaria longipes","Caryophyllaceae","Stellaria longipes Goldie","Stellaria longipes","Goldie","Stellaria","longipes",NA,NA,NA,"1 hr from Clayton ID via E Fork Rd. Head east on ID-75 N toward Ford St 4.3 mi. Turn R on E Fork Rd 20.7 mi. Head to Sheep crk."
2126,NA,"Sagina saginoides","Sagina saginoides","H. Karst -? ",NA,"MTNHP Aquatic AIM","East Fork Salmon River (Sheep Creek vic.)",44.07726,-114.45653,"NAD83","Reed Clark Benkendorf","H. Szczygiel, C. Miller","Sandy-cobble bars, terraces, and channels in floodplain","Flora of the PNW 2nd","R.C. Benkendorf",293,5,NA,"N 44°4'38","W 114°27'23",NA,NA,"WGS84","U.S.A.","Idaho","Custer","White Cloud Mountains","BLM","Challis FO","9N 17E 28","U.S.A., Idaho, Custer Co., White Cloud Mountains, BLM Challis FO 9N 17E 28","1,897","6,220",293,5,"valley","Igneous, volcanic","At 6,220 ft (1,897 m), in a valley, 5° slo. 293° asp.; geology: Igneous, volcanic.","Sheep crk.","East Fork","Sagina saginoides","Sagina saginoides (L.) H.Karst.","Sagina","saginoides",NA,NA,"Symphyotrichum subspicatum, Angelica capitellata, Solidago lepida, Cerastium fontanum, Astragalus robbinsii","Picea engelmannii, Salix spp., Carex pellita","07.29.2019",2019-07-29,29,7,2019,"29 Jul, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Sagina saginoides","Caryophyllaceae","Sagina saginoides (L.) H.Karst.","Sagina saginoides","(L.) H.Karst.","Sagina","saginoides",NA,NA,NA,"1 hr from Clayton ID via E Fork Rd. Head east on ID-75 N toward Ford St 4.3 mi. Turn R on E Fork Rd 20.7 mi. Head to Sheep crk."
2127,NA,"Cerastrium fontanum ssp. vulgare","Cerastrium fontanum",NA,NA,"MTNHP Aquatic AIM","East Fork Salmon River (Sheep Creek vic.)",44.07726,-114.45653,"NAD83","Reed Clark Benkendorf","H. Szczygiel, C. Miller","Sandy-cobble bars, terraces, and channels in floodplain","Flora of the PNW 2nd","R.C. Benkendorf",293,5,NA,"N 44°4'38","W 114°27'23",NA,NA,"WGS84","U.S.A.","Idaho","Custer","White Cloud Mountains","BLM","Challis FO","9N 17E 28","U.S.A., Idaho, Custer Co., White Cloud Mountains, BLM Challis FO 9N 17E 28","1,897","6,220",293,5,"valley","Igneous, volcanic","At 6,220 ft (1,897 m), in a valley, 5° slo. 293° asp.; geology: Igneous, volcanic.","Sheep crk.","East Fork","Cerastium fontanum subsp. vulgare","Cerastium fontanum Fr. subsp. vulgare","Cerastium","fontanum","subsp.","vulgare","Symphyotrichum subspicatum, Angelica capitellata, Solidago lepida, Astragalus robbinsii","Picea engelmannii, Salix spp., Carex pellita","07.29.2019",2019-07-29,29,7,2019,"29 Jul, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Cerastium fontanum subsp. vulgare","Caryophyllaceae","Cerastium holosteoides Fr.","Cerastium holosteoides","Fr.","Cerastium","holosteoides",NA,NA,NA,"1 hr from Clayton ID via E Fork Rd. Head east on ID-75 N toward Ford St 4.3 mi. Turn R on E Fork Rd 20.7 mi. Head to Sheep crk."
2128,NA,"Potentilla biennis","Potentilla biennis",NA,NA,"MTNHP Aquatic AIM","East Fork Salmon River (Sheep Creek vic.)",44.07726,-114.45653,"NAD83","Reed Clark Benkendorf","H. Szczygiel, C. Miller","Sandy-cobble bars, terraces, and channels in floodplain","Flora of the PNW 2nd","R.C. Benkendorf",293,5,NA,"N 44°4'38","W 114°27'23",NA,NA,"WGS84","U.S.A.","Idaho","Custer","White Cloud Mountains","BLM","Challis FO","9N 17E 28","U.S.A., Idaho, Custer Co., White Cloud Mountains, BLM Challis FO 9N 17E 28","1,897","6,220",293,5,"valley","Igneous, volcanic","At 6,220 ft (1,897 m), in a valley, 5° slo. 293° asp.; geology: Igneous, volcanic.","Sheep crk.","East Fork","Potentilla biennis","Potentilla biennis Greene","Potentilla","biennis",NA,NA,"Symphyotrichum subspicatum, Angelica capitellata, Solidago lepida, Cerastium fontanum, Astragalus robbinsii","Picea engelmannii, Salix spp., Carex pellita","07.29.2019",2019-07-29,29,7,2019,"29 Jul, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Potentilla biennis","Rosaceae","Potentilla biennis Greene","Potentilla biennis","Greene","Potentilla","biennis",NA,NA,NA,"1 hr from Clayton ID via E Fork Rd. Head east on ID-75 N toward Ford St 4.3 mi. Turn R on E Fork Rd 20.7 mi. Head to Sheep crk."
2129,NA,"Symphyotrichum campestre","Symphyotrichum campestre",NA,NA,"Plants of Idaho","Wildhorse Canyon (Moose Crossing vic.)",43.83209,-114.09205,"NAD83","Reed Clark Benkendorf",NA,"Open disturbed (by rec.) upland dry meadow amid openings in pico forest and above willow dominated riparian area on floodplain","Flora of the PNW 2nd","R.C. Benkendorf",325,3,NA,"N 43°49'56","W 114°5'31",NA,NA,"WGS84","U.S.A.","Idaho","Custer","Pioneer Mountains","USFS","Challis NF","6N 20E 21","U.S.A., Idaho, Custer Co., Pioneer Mountains, USFS Challis NF 6N 20E 21","2,221","7,290",325,3,"valley","Unconsolidated, undifferentiated","At 7,290 ft (2,221 m), in a valley, 3° slo. 325° asp.; geology: Unconsolidated, undifferentiated.","0.5mi at 24° from Boulder crk.","Wildhorse","Symphyotrichum campestre","Symphyotrichum campestre (Nutt.) G.L.Nesom","Symphyotrichum","campestre",NA,NA,"NA","NA","08.02.2019",2019-08-02,2,8,2019,"2 Aug, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Symphyotrichum campestre","Asteraceae","Symphyotrichum campestre (Nutt.) G.L.Nesom","Symphyotrichum campestre","(Nutt.) G.L.Nesom","Symphyotrichum","campestre",NA,NA,NA,"1.7 hrs from Sun Valley ID via Trail Creek Rd. Con't to follow Trail Creek RdParts of this road may be closed at certain times or days 21 mi. Turn R on Wild Horse Creek Rd 0.6 mi. Turn R on Nat'l Forest 486 0.3 mi. Con't on NF-486 1 mi. Slight R on Wild Horse Creek Rd 3.7 mi. Slight right 1.7 mi. Head to Boulder crk."
2130,NA,"Symphyotrchium spathulatum","Symphyotrchium spathulatum",NA,NA,"Plants of Idaho","Wildhorse Canyon (Moose Crossing vic.)",43.83209,-114.09205,"NAD83","Reed Clark Benkendorf",NA,"Largely growing in interstitial spaces between willow clones in floodplain to dry meadow fringes","Flora of the PNW 2nd","R.C. Benkendorf",325,3,NA,"N 43°49'56","W 114°5'31",NA,NA,"WGS84","U.S.A.","Idaho","Custer","Pioneer Mountains","USFS","Challis NF","6N 20E 21","U.S.A., Idaho, Custer Co., Pioneer Mountains, USFS Challis NF 6N 20E 21","2,221","7,290",325,3,"valley","Unconsolidated, undifferentiated","At 7,290 ft (2,221 m), in a valley, 3° slo. 325° asp.; geology: Unconsolidated, undifferentiated.","0.5mi at 24° from Boulder crk.","Wildhorse","Symphyotrichum spathulatum","Symphyotrichum spathulatum (Lindl.) G.L.Nesom","Symphyotrichum","spathulatum",NA,NA,"NA","NA","08.02.2019",2019-08-02,2,8,2019,"2 Aug, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Symphyotrichum spathulatum","Asteraceae","Symphyotrichum spathulatum (Lindl.) G.L.Nesom","Symphyotrichum spathulatum","(Lindl.) G.L.Nesom","Symphyotrichum","spathulatum",NA,NA,NA,"1.7 hrs from Sun Valley ID via Trail Creek Rd. Con't to follow Trail Creek RdParts of this road may be closed at certain times or days 21 mi. Turn R on Wild Horse Creek Rd 0.6 mi. Turn R on Nat'l Forest 486 0.3 mi. Con't on NF-486 1 mi. Slight R on Wild Horse Creek Rd 3.7 mi. Slight right 1.7 mi. Head to Boulder crk."
2133,NA,"Epilobium clavatum","Epilobium clavatum",NA,NA,"Plants of Idaho","Wildhorse Canyon",43.7518,-114.10808,"NAD83","Reed Clark Benkendorf",NA,"Conifer forest, near seeps above creek","Flora of the PNW 2nd","R.C. Benkendorf",333,8,NA,"N 43°45'6","W 114°6'29",NA,NA,"WGS84","U.S.A.","Idaho","Custer","Pioneer Mountains","USFS","Challis NF","5N 20E 20","U.S.A., Idaho, Custer Co., Pioneer Mountains, USFS Challis NF 5N 20E 20","2,643","8,670",333,8,"valley","Igneous, intrusive","At 8,670 ft (2,643 m), in a valley, 8° slo. 333° asp.; geology: Igneous, intrusive.","0.9mi at 306° from Arrowhead lk.",NA,"Epilobium clavatum","Epilobium clavatum Trel.","Epilobium","clavatum",NA,NA,"NA","Ribes sp., Luzula sp., Aquilegia NA, Senecio triangularis, Arnica sp., Valeriana napus","08.03.2019",2019-08-03,3,8,2019,"3 Aug, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Epilobium clavatum","Onagraceae","Epilobium clavatum Trel.","Epilobium clavatum","Trel.","Epilobium","clavatum",NA,NA,NA,"2 hrs from Sun Valley ID via Trail Creek Rd. Con't to follow Trail Creek RdParts of this road may be closed at certain times or days 21 mi. Turn R on Wild Horse Creek Rd 0.6 mi. Turn R on Nat'l Forest 486 0.3 mi. Con't on NF-486 1 mi. Slight R on Wild Horse Creek Rd 3.7 mi. Slight right 2.3 mi. Con't straight 0.3 mi. Keep left 4.4 mi. Head to Arrowhead lk."
2135,NA,"Micranthes odontoloma","Micranthes odontoloma",NA,NA,"Plants of Idaho","Wildhorse Canyon",43.7518,-114.10808,"NAD83","Reed Clark Benkendorf",NA,"Conifer forest, near seeps above creek","Flora of the PNW 2nd","R.C. Benkendorf",333,8,NA,"N 43°45'6","W 114°6'29",NA,NA,"WGS84","U.S.A.","Idaho","Custer","Pioneer Mountains","USFS","Challis NF","5N 20E 20","U.S.A., Idaho, Custer Co., Pioneer Mountains, USFS Challis NF 5N 20E 20","2,643","8,670",333,8,"valley","Igneous, intrusive","At 8,670 ft (2,643 m), in a valley, 8° slo. 333° asp.; geology: Igneous, intrusive.","0.9mi at 306° from Arrowhead lk.",NA,"Micranthes odontoloma","Micranthes odontoloma (Piper) A.Heller","Micranthes","odontoloma",NA,NA,"NA","Ribes sp., Luzula sp., Aquilegia NA, Senecio triangularis, Arnica sp., Valeriana napus","08.03.2019",2019-08-03,3,8,2019,"3 Aug, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Micranthes odontoloma","Saxifragaceae","Micranthes odontoloma (Piper) A.Heller","Micranthes odontoloma","(Piper) A.Heller","Micranthes","odontoloma",NA,NA,NA,"2 hrs from Sun Valley ID via Trail Creek Rd. Con't to follow Trail Creek RdParts of this road may be closed at certain times or days 21 mi. Turn R on Wild Horse Creek Rd 0.6 mi. Turn R on Nat'l Forest 486 0.3 mi. Con't on NF-486 1 mi. Slight R on Wild Horse Creek Rd 3.7 mi. Slight right 2.3 mi. Con't straight 0.3 mi. Keep left 4.4 mi. Head to Arrowhead lk."
2136,NA,"Ranunculus eschscholtzii","Ranunculus eschscholtzii",NA,NA,"Plants of Idaho","Wildhorse Canyon",43.74898,-114.10652,"NAD83","Reed Clark Benkendorf",NA,"Thin soils over bedrock with little colluvium development","Flora of the PNW 2nd","R.C. Benkendorf",346,23,"20","N 43°44'56","W 114°6'23",NA,NA,"WGS84","U.S.A.","Idaho","Custer","Pioneer Mountains","USFS","Challis NF","5N 20E 20","U.S.A., Idaho, Custer Co., Pioneer Mountains, USFS Challis NF 5N 20E 20","2,709","8,890",346,23,"slope","Igneous, intrusive","At 8,890 ft (2,709 m), on a slope, 23° slo. 346° asp.; geology: Igneous, intrusive.","0.7mi at 297° from Arrowhead lk.",NA,"Ranunculus eschscholtzii","Ranunculus eschscholtzii Schltdl.","Ranunculus","eschscholtzii",NA,NA,"NA","Arnica sp., Polemonium pulcherrimum, Potentilla brevifolia","08.03.2019",2019-08-03,3,8,2019,"3 Aug, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Ranunculus eschscholtzii","Ranunculaceae","Ranunculus eschscholtzii Schltdl.","Ranunculus eschscholtzii","Schltdl.","Ranunculus","eschscholtzii",NA,NA,NA,"2 hrs from Sun Valley ID via Trail Creek Rd. Con't to follow Trail Creek RdParts of this road may be closed at certain times or days 21 mi. Turn R on Wild Horse Creek Rd 0.6 mi. Turn R on Nat'l Forest 486 0.3 mi. Con't on NF-486 1 mi. Slight R on Wild Horse Creek Rd 3.7 mi. Slight right 2.3 mi. Con't straight 0.3 mi. Keep left 4.4 mi. Head to Arrowhead lk."
2142,NA,"Parnassia kotzebuei","Parnassia kotzebuei","Spreng -? ",NA,"Plants of Idaho","Cirque cliffs above Wildhorse Canyon",43.73891,-114.10965,"NAD83","Reed Clark Benkendorf",NA,"Cliffside growing near seeps","Flora of the PNW 2nd","R.C. Benkendorf",25,43,NA,"N 43°44'20","W 114°6'35",NA,NA,"WGS84","U.S.A.","Idaho","Custer","Pioneer Mountains","USFS","Challis NF","5N 20E 29","U.S.A., Idaho, Custer Co., Pioneer Mountains, USFS Challis NF 5N 20E 29","3,132","10,270",25,43,"slope","Metamorphic and Sedimentary, undifferentiated","At 10,270 ft (3,132 m), on a slope, 43° slo. 25° asp.; geology: Metamorphic and Sedimentary, undifferentiated.","0.4mi at 106° from Old Hyndman Peak.",NA,"Parnassia kotzebuei","Parnassia kotzebuei Cham. ex Spreng.","Parnassia","kotzebuei",NA,NA,"NA","Arnica sp., Polemonium pulcherrimum, Potentilla brevifolia","08.03.2019",2019-08-03,3,8,2019,"3 Aug, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Parnassia kotzebuei","Celastraceae","Parnassia kotzebuei Cham. ex Spreng.","Parnassia kotzebuei","Cham. ex Spreng.","Parnassia","kotzebuei",NA,NA,NA,"2 hrs from Sun Valley ID via Trail Creek Rd. Con't to follow Trail Creek RdParts of this road may be closed at certain times or days 21 mi. Turn R on Wild Horse Creek Rd 0.6 mi. Turn R on Nat'l Forest 486 0.3 mi. Con't on NF-486 1 mi. Slight R on Wild Horse Creek Rd 3.7 mi. Slight right 2.3 mi. Con't straight 0.3 mi. Keep left 4.4 mi. Head to Old Hyndman Peak."
2143,NA,"Sabulina rubella","Sabulina rubella",NA,NA,"Plants of Idaho","Cirque cliffs above Wildhorse Canyon",43.73891,-114.10965,"NAD83","Reed Clark Benkendorf",NA,"Cliffside growing near seeps","Flora of the PNW 2nd","R.C. Benkendorf",25,43,NA,"N 43°44'20","W 114°6'35",NA,NA,"WGS84","U.S.A.","Idaho","Custer","Pioneer Mountains","USFS","Challis NF","5N 20E 29","U.S.A., Idaho, Custer Co., Pioneer Mountains, USFS Challis NF 5N 20E 29","3,132","10,270",25,43,"slope","Metamorphic and Sedimentary, undifferentiated","At 10,270 ft (3,132 m), on a slope, 43° slo. 25° asp.; geology: Metamorphic and Sedimentary, undifferentiated.","0.4mi at 106° from Old Hyndman Peak.",NA,"Sabulina rubella","Sabulina rubella (Wahlenb.) Dillenb. & Kadereit","Sabulina","rubella",NA,NA,"NA","Arnica sp., Polemonium pulcherrimum, Potentilla brevifolia","08.03.2019",2019-08-03,3,8,2019,"3 Aug, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Sabulina rubella","Caryophyllaceae","Sabulina rubella (Wahlenb.) Dillenb. & Kadereit","Sabulina rubella","(Wahlenb.) Dillenb. & Kadereit","Sabulina","rubella",NA,NA,NA,"2 hrs from Sun Valley ID via Trail Creek Rd. Con't to follow Trail Creek RdParts of this road may be closed at certain times or days 21 mi. Turn R on Wild Horse Creek Rd 0.6 mi. Turn R on Nat'l Forest 486 0.3 mi. Con't on NF-486 1 mi. Slight R on Wild Horse Creek Rd 3.7 mi. Slight right 2.3 mi. Con't straight 0.3 mi. Keep left 4.4 mi. Head to Old Hyndman Peak."
2144,NA,"Cerastium beeringianum","Cerastium beeringianum","Schltdl -? ",NA,"Plants of Idaho","Cirque cliffs above Wildhorse Canyon",43.73891,-114.10965,"NAD83","Reed Clark Benkendorf",NA,"Cliffside growing near seeps","Flora of the PNW 2nd","R.C. Benkendorf",25,43,NA,"N 43°44'20","W 114°6'35",NA,NA,"WGS84","U.S.A.","Idaho","Custer","Pioneer Mountains","USFS","Challis NF","5N 20E 29","U.S.A., Idaho, Custer Co., Pioneer Mountains, USFS Challis NF 5N 20E 29","3,132","10,270",25,43,"slope","Metamorphic and Sedimentary, undifferentiated","At 10,270 ft (3,132 m), on a slope, 43° slo. 25° asp.; geology: Metamorphic and Sedimentary, undifferentiated.","0.4mi at 106° from Old Hyndman Peak.",NA,"Cerastium beeringianum","Cerastium beeringianum Cham. & Schltdl.","Cerastium","beeringianum",NA,NA,"NA","Arnica sp., Polemonium pulcherrimum, Potentilla brevifolia","08.03.2019",2019-08-03,3,8,2019,"3 Aug, 2019","12.31.2019",2019-12-31,31,12,2019,"31 Dec, 2019","Cerastium beeringianum","Caryophyllaceae","Cerastium beeringianum Cham. & Schltdl.","Cerastium beeringianum","Cham. & Schltdl.","Cerastium","beeringianum",NA,NA,NA,"2 hrs from Sun Valley ID via Trail Creek Rd. Con't to follow Trail Creek RdParts of this road may be closed at certain times or days 21 mi. Turn R on Wild Horse Creek Rd 0.6 mi. Turn R on Nat'l Forest 486 0.3 mi. Con't on NF-486 1 mi. Slight R on Wild Horse Creek Rd 3.7 mi. Slight right 2.3 mi. Con't straight 0.3 mi. Keep left 4.4 mi. Head to Old Hyndman Peak."
